Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score,Study_Efficiency,Support_Score,Wellbeing_Score,Academic_History,Motivation_Resources,Attendance_Study
16,92,1,1,1,4,90,2,1,6,2,1.0,0,1,3,0,0.0,0.0,1,72,0.17204301075268819,4.0,7,64.8,2,1472
23,66,1,2,0,6,90,1,1,2,0,1.0,1,1,3,0,0.0,0.0,1,66,0.34328358208955223,5.0,9,63.599999999999994,2,1518
31,91,1,1,1,6,82,1,1,2,1,2.0,1,2,3,0,0.0,0.0,1,74,0.33695652173913043,5.0,9,58.0,1,2821
19,85,2,1,0,7,59,0,1,0,1,2.0,0,0,4,0,1.0,1.0,1,67,0.22093023255813954,6.0,11,41.3,0,1615
24,76,2,2,1,9,85,1,1,2,0,1.0,0,2,2,0,2.0,0.0,0,71,0.3116883116883117,6.0,11,60.099999999999994,2,1824
12,70,0,2,1,9,53,1,1,2,0,1.0,1,1,2,1,0.0,0.0,1,60,0.16901408450704225,4.0,11,37.699999999999996,2,840
14,94,0,1,0,6,60,1,1,3,2,1.0,1,1,3,0,1.0,,0,68,0.14736842105263157,3.0,9,42.9,1,1316
23,88,1,1,0,6,82,1,1,0,1,1.0,0,0,3,0,1.0,0.0,1,69,0.25842696629213485,4.0,9,57.4,1,2024
29,82,2,2,0,5,95,1,1,2,1,2.0,1,1,3,0,1.0,0.0,1,74,0.3493975903614458,7.0,8,67.1,2,2378
22,84,2,1,1,6,89,1,1,2,1,1.0,1,1,3,0,0.0,0.0,1,71,0.25882352941176473,5.0,9,62.9,1,1848
18,64,2,1,1,6,67,2,1,0,0,1.0,0,0,4,0,1.0,0.0,1,63,0.27692307692307694,5.0,10,46.9,2,1152
20,79,2,0,1,7,91,2,0,2,0,1.0,0,0,4,1,1.0,1.0,1,66,0.25,3.0,11,64.3,0,1580
12,68,1,2,0,7,98,1,1,1,1,2.0,0,1,4,0,0.0,0.0,1,65,0.17391304347826086,6.0,11,68.89999999999999,2,816
24,68,0,0,0,6,67,2,0,0,0,2.0,0,2,3,1,0.0,2.0,0,60,0.34782608695652173,2.0,9,46.9,0,1632
25,86,1,0,1,6,59,1,1,3,0,1.0,1,2,3,0,0.0,0.0,0,69,0.28735632183908044,3.0,9,42.199999999999996,0,2150
17,96,2,1,0,6,60,1,1,1,0,1.0,1,1,3,0,1.0,0.0,0,69,0.17525773195876287,5.0,9,42.3,1,1632
17,76,1,2,1,6,70,0,1,2,2,1.0,1,1,4,0,2.0,1.0,1,67,0.22077922077922077,5.0,10,49.6,0,1292
22,68,2,1,1,9,53,2,1,1,1,1.0,1,1,2,0,0.0,1.0,0,65,0.3188405797101449,5.0,11,37.39999999999999,2,1496
17,86,2,2,1,8,74,1,1,1,0,2.0,0,1,4,0,1.0,0.0,1,70,0.19540229885057472,7.0,12,52.099999999999994,2,1462
20,95,2,1,1,8,87,0,1,0,0,1.0,0,2,3,0,2.0,1.0,0,71,0.20833333333333334,5.0,11,60.9,0,1900
33,90,0,1,1,9,77,1,1,3,1,2.0,1,0,6,1,2.0,1.0,1,73,0.3626373626373626,4.0,15,54.8,1,2970
19,95,0,2,1,8,99,1,1,0,0,1.0,1,1,2,0,2.0,1.0,1,70,0.19791666666666666,4.0,10,69.3,2,1805
18,81,2,0,1,9,73,2,1,1,1,2.0,1,1,2,0,0.0,0.0,0,67,0.21951219512195122,5.0,11,51.39999999999999,0,1458
16,90,0,2,1,8,51,1,1,1,2,1.0,1,1,5,0,0.0,1.0,0,67,0.17582417582417584,4.0,13,35.99999999999999,2,1440
24,66,0,2,0,7,74,1,1,0,2,2.0,1,1,2,0,1.0,1.0,1,65,0.3582089552238806,5.0,9,51.8,2,1584
19,74,2,2,1,6,96,1,1,2,2,1.0,1,1,3,0,1.0,,1,69,0.25333333333333335,6.0,9,67.79999999999998,2,1406
16,76,2,2,1,6,55,1,0,1,0,,1,2,1,0,2.0,,1,65,0.2077922077922078,,7,38.8,2,1216
28,80,1,2,1,8,61,0,1,1,0,1.0,0,0,3,0,1.0,2.0,0,68,0.345679012345679,5.0,11,42.99999999999999,0,2240
29,97,2,1,0,7,86,1,1,0,1,1.0,1,2,3,0,1.0,0.0,0,74,0.29591836734693877,5.0,10,60.199999999999996,1,2813
16,95,0,1,1,5,65,2,1,0,1,1.0,0,1,3,0,1.0,0.0,0,68,0.16666666666666666,3.0,8,45.5,2,1520
9,65,1,1,0,4,88,0,1,1,0,1.0,1,2,3,0,1.0,0.0,1,61,0.13636363636363635,4.0,7,61.89999999999999,0,585
26,67,1,0,1,10,71,2,1,3,0,1.0,1,1,3,0,2.0,0.0,1,67,0.38235294117647056,3.0,13,50.599999999999994,0,1742
16,74,2,2,1,6,90,1,1,1,0,1.0,0,0,4,1,0.0,0.0,0,66,0.21333333333333335,6.0,10,63.29999999999999,2,1184
25,72,0,0,1,6,78,0,1,8,1,2.0,1,2,4,0,0.0,0.0,1,69,0.3424657534246575,3.0,10,56.99999999999999,0,1800
8,85,1,0,1,9,54,0,1,1,0,2.0,0,2,3,0,0.0,0.0,1,62,0.09302325581395349,4.0,12,38.099999999999994,0,680
25,96,1,2,1,5,69,0,1,0,0,1.0,1,1,4,0,0.0,1.0,1,71,0.25773195876288657,5.0,9,48.3,0,2400
13,98,2,2,1,8,67,1,1,1,1,1.0,0,2,4,0,2.0,1.0,0,71,0.13131313131313133,6.0,12,47.199999999999996,2,1274
24,86,1,2,1,10,91,0,1,0,0,2.0,0,2,4,0,1.0,0.0,0,72,0.27586206896551724,6.0,14,63.699999999999996,0,2064
20,94,1,2,1,10,81,0,1,1,1,2.0,1,1,5,1,0.0,2.0,0,69,0.21052631578947367,6.0,15,56.99999999999999,0,1880
14,81,0,1,0,6,89,1,0,6,0,2.0,0,1,3,0,1.0,0.0,0,67,0.17073170731707318,3.0,9,64.1,1,1134
18,68,1,2,0,7,69,1,1,1,0,2.0,1,1,4,1,0.0,1.0,0,63,0.2608695652173913,6.0,11,48.599999999999994,2,1224
24,81,1,1,1,6,85,1,0,1,1,2.0,1,1,4,0,1.0,1.0,1,68,0.2926829268292683,4.0,10,59.79999999999999,1,1944
21,82,2,2,1,7,53,0,1,0,2,1.0,1,2,2,0,2.0,0.0,1,69,0.25301204819277107,6.0,9,37.099999999999994,0,1722
24,90,1,0,1,9,52,0,1,0,0,1.0,1,0,3,1,1.0,0.0,0,65,0.26373626373626374,3.0,12,36.4,0,2160
32,69,2,2,1,5,64,1,1,0,1,1.0,1,0,3,0,2.0,0.0,0,70,0.45714285714285713,6.0,8,44.8,2,2208
11,75,1,1,0,8,89,1,1,2,2,2.0,0,2,4,0,1.0,1.0,1,65,0.14473684210526316,5.0,12,62.9,1,825
30,75,1,1,0,7,77,1,1,0,0,1.0,1,2,2,0,0.0,1.0,1,67,0.39473684210526316,4.0,9,53.9,1,2250
21,98,1,2,1,9,70,1,1,0,0,2.0,1,2,1,0,1.0,0.0,1,72,0.21212121212121213,6.0,10,49.0,2,2058
15,78,1,2,1,9,95,2,1,1,2,2.0,1,2,3,0,0.0,0.0,1,69,0.189873417721519,6.0,12,66.8,4,1170
12,90,2,2,1,6,75,0,0,2,1,1.0,1,1,3,0,2.0,0.0,1,69,0.13186813186813187,5.0,9,53.1,0,1080
19,90,2,0,0,7,81,1,1,4,2,2.0,1,1,4,1,1.0,0.0,0,71,0.2087912087912088,5.0,11,57.9,0,1710
26,71,1,0,1,8,99,1,1,1,1,2.0,1,2,3,0,0.0,2.0,1,67,0.3611111111111111,4.0,11,69.6,0,1846
19,83,0,0,0,8,76,0,1,3,0,0.0,1,1,3,0,2.0,0.0,0,65,0.2261904761904762,1.0,11,54.099999999999994,0,1577
29,96,0,0,0,4,89,1,1,2,0,2.0,1,1,2,0,0.0,2.0,0,70,0.29896907216494845,3.0,6,62.9,0,2784
11,79,1,1,0,8,71,0,1,1,1,1.0,0,2,2,0,1.0,1.0,0,63,0.1375,4.0,10,49.99999999999999,0,869
20,98,2,2,1,9,52,1,1,0,1,1.0,0,2,3,0,1.0,2.0,1,71,0.20202020202020202,6.0,12,36.4,2,1960
12,69,2,1,1,7,92,0,1,1,1,1.0,1,1,3,0,1.0,0.0,0,64,0.17142857142857143,5.0,10,64.69999999999999,0,828
22,63,1,2,1,8,97,2,1,5,1,1.0,0,1,3,0,0.0,0.0,1,69,0.34375,5.0,11,69.39999999999999,4,1386
25,96,0,1,0,9,72,0,1,0,0,1.0,0,2,3,0,0.0,0.0,1,69,0.25773195876288657,3.0,12,50.4,0,2400
17,94,1,1,1,7,75,1,1,1,0,2.0,1,2,3,0,2.0,1.0,1,70,0.17894736842105263,5.0,10,52.8,1,1598
4,100,2,0,0,8,71,0,1,2,0,1.0,0,0,4,0,0.0,1.0,0,64,0.039603960396039604,4.0,12,50.3,0,400
21,87,1,2,0,7,100,0,1,1,0,1.0,1,2,3,0,0.0,0.0,1,70,0.23863636363636365,5.0,10,70.3,0,1827
23,97,1,2,0,7,95,1,1,0,1,2.0,0,2,4,0,2.0,1.0,0,74,0.23469387755102042,6.0,11,66.5,2,2231
22,93,1,1,1,6,52,1,1,1,0,1.0,1,0,3,0,1.0,0.0,0,69,0.23404255319148937,4.0,9,36.699999999999996,1,2046
27,94,0,1,1,7,89,1,1,3,0,1.0,0,2,2,0,1.0,0.0,0,73,0.28421052631578947,3.0,9,63.199999999999996,1,2538
14,83,1,1,1,10,80,1,1,1,1,2.0,0,1,3,1,1.0,0.0,0,66,0.16666666666666666,5.0,13,56.3,1,1162
24,75,2,2,1,6,51,2,0,1,1,2.0,1,0,3,0,0.0,0.0,1,67,0.3157894736842105,6.0,9,35.99999999999999,4,1800
27,97,2,2,0,8,72,1,1,6,0,1.0,1,1,2,0,1.0,0.0,0,76,0.2755102040816326,6.0,10,52.199999999999996,2,2619
9,77,1,1,0,7,57,0,1,2,1,0.0,1,0,3,0,0.0,0.0,1,61,0.11538461538461539,3.0,10,40.5,0,693
22,82,0,1,1,9,94,2,1,0,1,1.0,1,2,4,0,0.0,1.0,0,68,0.26506024096385544,3.0,13,65.8,2,1804
17,78,1,0,1,9,51,2,1,1,0,1.0,0,1,3,0,0.0,1.0,1,63,0.21518987341772153,3.0,12,35.99999999999999,0,1326
20,83,2,0,1,6,94,1,1,1,0,1.0,1,1,2,0,0.0,0.0,1,67,0.23809523809523808,4.0,8,66.1,0,1660
22,79,0,0,1,6,97,0,1,3,2,1.0,1,0,3,0,0.0,1.0,1,66,0.275,2.0,9,68.8,0,1738
17,62,2,0,1,6,54,0,1,2,1,2.0,1,1,3,0,1.0,0.0,1,62,0.2698412698412698,5.0,9,38.4,0,1054
16,95,2,0,1,6,86,1,1,0,0,2.0,0,1,3,0,0.0,0.0,1,69,0.16666666666666666,5.0,9,60.199999999999996,0,1520
20,78,1,1,0,6,77,1,1,3,1,1.0,0,2,3,0,0.0,1.0,1,67,0.25316455696202533,4.0,9,54.8,1,1560
13,84,1,1,0,8,98,0,0,2,1,1.0,1,2,2,0,1.0,1.0,0,66,0.15294117647058825,3.0,10,69.19999999999999,0,1092
13,66,2,1,1,6,90,1,1,2,0,1.0,1,2,3,1,0.0,1.0,1,63,0.19402985074626866,5.0,9,63.599999999999994,1,858
24,60,1,1,0,6,85,0,1,1,2,1.0,1,1,2,0,2.0,1.0,1,64,0.39344262295081966,4.0,8,59.79999999999999,0,1440
13,70,0,1,1,6,96,2,1,2,1,1.0,0,0,5,0,2.0,1.0,1,64,0.18309859154929578,3.0,11,67.79999999999998,2,910
24,88,0,1,0,8,58,1,1,1,0,2.0,1,0,3,0,0.0,0.0,1,67,0.2696629213483146,4.0,11,40.89999999999999,1,2112
23,64,0,1,1,7,69,2,1,4,2,1.0,1,2,3,0,0.0,1.0,1,66,0.35384615384615387,3.0,10,49.5,2,1472
10,96,2,2,1,7,92,1,1,1,0,0.0,1,1,1,0,0.0,0.0,0,68,0.10309278350515463,5.0,8,64.69999999999999,2,960
16,69,1,2,1,6,55,1,1,1,1,2.0,1,0,1,0,0.0,1.0,1,62,0.22857142857142856,6.0,7,38.8,2,1104
27,68,1,1,1,5,97,0,1,1,1,1.0,1,0,4,0,1.0,0.0,1,68,0.391304347826087,4.0,9,68.19999999999999,0,1836
14,67,2,0,0,9,87,1,1,1,1,1.0,0,2,3,0,0.0,0.0,1,63,0.20588235294117646,4.0,12,61.199999999999996,0,938
17,61,1,2,0,7,72,0,1,1,1,2.0,1,1,2,0,0.0,1.0,1,62,0.27419354838709675,6.0,9,50.699999999999996,0,1037
23,91,2,2,0,10,67,2,1,2,0,1.0,1,2,2,0,1.0,0.0,1,72,0.25,6.0,12,47.5,4,2093
25,95,1,0,0,8,57,0,1,4,0,1.0,1,1,3,0,0.0,1.0,0,69,0.2604166666666667,3.0,11,41.1,0,2375
18,85,1,0,1,10,55,2,1,3,1,2.0,1,1,3,0,0.0,0.0,1,67,0.20930232558139536,4.0,13,39.4,0,1530
16,68,1,2,1,8,71,1,1,1,2,2.0,0,1,3,0,0.0,1.0,1,65,0.2318840579710145,6.0,11,49.99999999999999,2,1088
29,71,2,1,0,7,92,0,1,1,0,1.0,1,2,3,0,0.0,0.0,0,69,0.4027777777777778,5.0,10,64.69999999999999,0,2059
30,79,2,2,1,6,77,1,1,1,0,1.0,1,2,2,0,0.0,0.0,1,72,0.375,6.0,8,54.199999999999996,2,2370
26,98,0,1,1,6,73,1,1,2,0,0.0,1,0,3,0,0.0,0.0,0,70,0.26262626262626265,2.0,9,51.699999999999996,1,2548
21,70,2,2,0,9,66,1,1,1,1,0.0,1,1,4,0,1.0,1.0,1,91,0.29577464788732394,5.0,13,46.49999999999999,2,1470
15,89,2,0,1,7,58,0,1,2,0,1.0,1,0,3,0,0.0,1.0,1,65,0.16666666666666666,4.0,10,41.199999999999996,0,1335
15,78,0,1,1,8,100,0,1,0,0,1.0,1,0,3,1,0.0,0.0,0,62,0.189873417721519,3.0,11,70.0,0,1170
23,72,0,2,1,8,51,1,1,2,0,1.0,0,2,3,0,1.0,2.0,1,65,0.3150684931506849,4.0,11,36.3,2,1656
23,78,1,1,1,8,66,1,1,1,1,2.0,1,1,1,0,1.0,1.0,0,67,0.2911392405063291,5.0,9,46.49999999999999,1,1794
28,63,1,0,0,6,88,2,1,4,1,2.0,1,1,4,0,0.0,2.0,1,67,0.4375,4.0,10,62.8,0,1764
24,92,1,2,0,9,76,1,1,2,2,1.0,1,2,2,0,0.0,0.0,0,72,0.25806451612903225,5.0,11,53.8,2,2208
11,70,1,0,1,7,66,0,1,1,1,2.0,1,0,3,0,0.0,0.0,0,60,0.15492957746478872,4.0,10,46.49999999999999,0,770
26,89,1,0,0,7,100,0,1,0,1,0.0,1,1,3,0,0.0,0.0,0,69,0.28888888888888886,2.0,10,70.0,0,2314
14,63,1,1,0,8,81,0,1,0,1,0.0,0,2,5,0,0.0,0.0,0,61,0.21875,3.0,13,56.699999999999996,0,882
18,98,0,1,1,7,65,1,1,1,2,1.0,0,1,4,0,2.0,0.0,0,70,0.18181818181818182,3.0,11,45.8,1,1764
22,68,1,2,0,4,92,2,1,2,2,1.0,1,1,3,0,0.0,0.0,1,68,0.3188405797101449,5.0,7,64.99999999999999,4,1496
32,95,1,2,1,9,58,1,1,2,1,1.0,0,2,4,0,0.0,0.0,1,75,0.3333333333333333,5.0,13,41.199999999999996,2,3040
39,92,1,1,0,9,73,1,1,1,1,1.0,1,0,4,0,2.0,1.0,1,75,0.41935483870967744,4.0,13,51.39999999999999,1,3588
24,99,2,1,0,4,92,0,1,2,2,1.0,0,1,3,0,0.0,2.0,1,72,0.24,5.0,7,64.99999999999999,0,2376
19,79,0,1,1,5,99,2,1,1,0,1.0,0,0,4,0,1.0,1.0,0,66,0.2375,3.0,9,69.6,2,1501
23,89,0,2,0,10,69,0,1,5,1,1.0,1,1,4,0,0.0,0.0,1,71,0.25555555555555554,4.0,14,49.8,0,2047
25,75,0,2,0,7,57,2,1,4,0,2.0,1,2,5,0,1.0,0.0,1,70,0.32894736842105265,5.0,12,41.1,4,1875
18,67,1,2,1,7,78,0,1,2,1,1.0,1,0,3,1,0.0,0.0,0,63,0.2647058823529412,5.0,10,55.199999999999996,0,1206
31,78,2,2,1,6,97,0,1,0,1,2.0,1,1,3,0,0.0,0.0,1,72,0.3924050632911392,7.0,9,67.89999999999999,0,2418
21,67,1,1,1,5,83,1,1,1,0,2.0,0,1,5,0,0.0,0.0,1,65,0.3088235294117647,5.0,10,58.39999999999999,1,1407
23,99,1,1,1,7,80,0,1,3,0,0.0,0,1,2,0,0.0,0.0,1,71,0.23,3.0,9,56.9,0,2277
24,64,1,1,1,8,65,1,1,0,1,1.0,1,2,3,0,1.0,0.0,0,65,0.36923076923076925,4.0,11,45.5,1,1536
23,84,1,0,1,7,80,1,1,1,1,2.0,0,2,3,0,1.0,1.0,0,69,0.27058823529411763,4.0,10,56.3,0,1932
25,85,1,0,1,8,94,1,1,3,1,2.0,1,2,3,0,0.0,1.0,1,71,0.29069767441860467,4.0,11,66.7,0,2125
16,82,1,2,1,10,69,1,1,2,0,1.0,1,2,4,0,1.0,0.0,1,68,0.1927710843373494,5.0,14,48.9,2,1312
17,86,0,1,0,6,62,0,1,2,1,2.0,1,2,4,0,0.0,0.0,0,66,0.19540229885057472,4.0,10,44.0,0,1462
13,65,2,1,0,7,74,0,1,0,2,1.0,1,1,2,1,0.0,1.0,1,60,0.19696969696969696,5.0,9,51.8,0,845
23,82,1,1,0,9,69,1,1,0,2,1.0,1,2,3,0,0.0,0.0,0,68,0.27710843373493976,4.0,12,48.3,1,1886
25,71,1,2,1,6,73,1,1,1,0,1.0,0,1,4,0,0.0,0.0,0,67,0.3472222222222222,5.0,10,51.39999999999999,2,1775
23,98,1,0,0,7,55,1,1,3,2,2.0,0,1,4,0,0.0,0.0,1,71,0.23232323232323232,4.0,11,39.4,0,2254
30,90,2,1,0,10,67,2,1,2,1,1.0,0,1,6,0,0.0,0.0,1,74,0.32967032967032966,5.0,16,47.5,2,2700
20,99,0,1,0,6,91,1,1,2,1,0.0,1,0,4,0,0.0,0.0,1,70,0.2,2.0,10,64.3,1,1980
24,62,0,2,0,9,70,0,1,2,0,1.0,1,2,2,0,1.0,1.0,0,63,0.38095238095238093,4.0,11,49.6,0,1488
13,71,1,1,0,7,98,1,1,0,1,1.0,1,2,3,0,1.0,0.0,1,64,0.18055555555555555,4.0,10,68.6,1,923
18,68,1,2,1,10,85,2,1,3,0,1.0,1,1,3,0,0.0,0.0,1,66,0.2608695652173913,5.0,13,60.39999999999999,4,1224
24,60,1,1,1,5,68,1,1,0,1,0.0,1,1,3,0,2.0,0.0,0,64,0.39344262295081966,3.0,8,47.599999999999994,1,1440
25,70,2,2,1,7,63,1,1,1,1,2.0,0,2,3,0,1.0,1.0,1,69,0.352112676056338,7.0,10,44.39999999999999,2,1750
18,87,1,2,1,5,84,1,1,2,1,0.0,0,2,4,0,2.0,0.0,1,71,0.20454545454545456,4.0,9,59.4,2,1566
20,69,2,1,0,6,65,1,1,1,0,1.0,1,1,2,0,0.0,0.0,0,64,0.2857142857142857,5.0,8,45.8,1,1380
11,80,1,1,1,6,96,0,1,1,0,2.0,1,1,3,0,0.0,0.0,1,65,0.13580246913580246,5.0,9,67.49999999999999,0,880
18,96,2,1,0,7,56,0,1,2,1,1.0,0,1,1,0,1.0,0.0,0,69,0.18556701030927836,5.0,8,39.8,0,1728
25,88,1,2,0,5,51,1,1,1,1,0.0,1,1,1,0,0.0,0.0,0,68,0.2808988764044944,4.0,6,35.99999999999999,2,2200
23,76,1,1,1,7,61,1,1,3,1,0.0,1,2,4,0,0.0,0.0,1,68,0.2987012987012987,3.0,11,43.599999999999994,1,1748
23,75,2,1,1,8,80,2,1,0,0,2.0,0,1,4,0,0.0,1.0,0,68,0.3026315789473684,6.0,12,56.0,2,1725
20,78,0,1,1,5,92,0,1,1,1,1.0,1,2,3,0,0.0,2.0,1,65,0.25316455696202533,3.0,8,64.69999999999999,0,1560
20,67,2,2,0,6,59,0,1,1,1,1.0,0,0,4,0,1.0,0.0,0,65,0.29411764705882354,6.0,10,41.599999999999994,0,1340
16,85,1,0,0,10,79,0,1,1,2,1.0,0,1,3,0,1.0,0.0,1,66,0.18604651162790697,3.0,13,55.599999999999994,0,1360
24,75,2,0,0,7,57,1,1,0,1,1.0,1,1,1,0,2.0,0.0,1,66,0.3157894736842105,4.0,8,39.9,0,1800
23,94,1,0,1,4,78,1,1,2,2,2.0,1,1,4,0,0.0,1.0,1,71,0.24210526315789474,4.0,8,55.199999999999996,0,2162
23,90,2,1,1,5,51,1,1,0,0,2.0,1,0,1,0,0.0,0.0,1,68,0.25274725274725274,6.0,6,35.699999999999996,1,2070
17,84,0,1,1,7,78,0,1,0,2,2.0,1,1,5,1,1.0,1.0,0,65,0.2,4.0,12,54.599999999999994,0,1428
7,75,1,2,1,7,76,1,1,0,1,0.0,0,2,4,0,1.0,1.0,0,63,0.09210526315789473,4.0,11,53.199999999999996,2,525
27,68,2,1,0,6,52,1,1,1,1,0.0,0,1,5,0,2.0,2.0,0,66,0.391304347826087,4.0,11,36.699999999999996,1,1836
17,91,2,0,1,10,84,1,1,7,0,2.0,1,1,4,1,1.0,1.0,1,71,0.18478260869565216,5.0,14,60.9,0,1547
15,79,0,1,1,10,79,1,1,2,0,1.0,0,1,4,0,1.0,1.0,1,65,0.1875,3.0,14,55.9,1,1185
24,69,1,2,1,7,81,0,1,3,1,1.0,0,1,4,0,0.0,0.0,0,68,0.34285714285714286,5.0,11,57.599999999999994,0,1656
18,68,1,1,1,8,76,2,1,2,2,1.0,1,1,3,0,2.0,0.0,1,66,0.2608695652173913,4.0,11,53.8,2,1224
26,67,0,2,0,8,86,1,1,2,0,1.0,1,0,2,1,0.0,0.0,0,64,0.38235294117647056,4.0,10,60.8,2,1742
24,91,1,0,1,9,76,2,1,1,0,0.0,1,2,4,0,1.0,0.0,0,70,0.2608695652173913,2.0,13,53.49999999999999,0,2184
24,69,2,0,1,6,96,1,1,4,2,1.0,1,2,4,0,1.0,1.0,1,70,0.34285714285714286,4.0,10,68.39999999999999,0,1656
12,81,1,2,0,10,97,0,1,1,0,,0,2,5,0,0.0,0.0,0,66,0.14634146341463414,,15,68.19999999999999,0,972
27,78,1,1,1,7,86,1,1,3,1,,1,2,2,0,0.0,1.0,0,70,0.34177215189873417,,9,61.099999999999994,1,2106
22,83,2,2,0,8,96,1,0,2,1,2.0,1,2,0,0,1.0,0.0,0,71,0.2619047619047619,6.0,8,67.79999999999998,2,1826
18,95,0,2,0,7,96,1,1,2,1,2.0,0,2,4,1,0.0,1.0,1,70,0.1875,5.0,11,67.79999999999998,2,1710
21,95,1,1,0,7,63,1,1,1,0,1.0,0,2,4,0,2.0,0.0,1,70,0.21875,4.0,11,44.39999999999999,1,1995
9,78,2,1,1,7,100,0,1,2,1,1.0,1,2,2,0,0.0,0.0,1,66,0.11392405063291139,5.0,9,70.6,0,702
22,61,2,1,0,5,63,0,1,1,0,1.0,1,2,3,0,2.0,0.0,1,64,0.3548387096774194,5.0,8,44.39999999999999,0,1342
14,77,2,2,0,4,51,0,1,5,0,1.0,1,2,3,0,1.0,1.0,1,66,0.1794871794871795,6.0,7,37.199999999999996,0,1078
12,84,2,1,1,7,98,2,1,1,0,1.0,1,2,3,0,0.0,0.0,0,68,0.1411764705882353,5.0,10,68.89999999999999,2,1008
11,82,0,0,0,6,61,0,1,2,1,1.0,1,1,2,0,0.0,0.0,0,61,0.13253012048192772,2.0,8,43.3,0,902
27,86,1,1,1,8,79,1,1,2,0,2.0,0,2,4,0,1.0,0.0,1,72,0.3103448275862069,5.0,12,55.9,1,2322
16,66,2,2,0,8,99,1,1,1,0,2.0,0,2,3,0,0.0,1.0,1,66,0.23880597014925373,7.0,11,69.6,2,1056
29,86,0,0,1,7,52,1,1,1,0,1.0,1,2,3,0,1.0,0.0,0,68,0.3333333333333333,2.0,10,36.699999999999996,0,2494
17,67,0,1,0,9,63,2,1,1,0,2.0,1,0,4,0,1.0,2.0,1,61,0.25,4.0,13,44.39999999999999,2,1139
10,90,2,1,1,7,80,0,1,0,1,1.0,1,1,5,0,0.0,0.0,0,67,0.10989010989010989,5.0,12,56.0,0,900
13,74,2,2,1,5,88,0,1,3,0,1.0,0,1,3,1,1.0,0.0,0,66,0.17333333333333334,6.0,8,62.49999999999999,0,962
27,88,1,1,1,7,90,1,1,3,1,1.0,1,2,4,0,2.0,1.0,0,74,0.30337078651685395,4.0,11,63.89999999999999,1,2376
19,62,2,1,1,9,94,1,1,0,2,0.0,1,1,4,0,2.0,0.0,0,66,0.30158730158730157,4.0,13,65.8,1,1178
17,76,2,1,1,4,58,1,1,4,1,1.0,0,1,2,0,2.0,1.0,0,67,0.22077922077922077,5.0,6,41.8,1,1292
21,88,2,0,1,7,69,1,1,4,1,1.0,0,1,3,0,1.0,0.0,1,71,0.23595505617977527,4.0,10,49.5,0,1848
23,69,2,0,1,8,86,2,1,0,1,2.0,1,1,4,0,1.0,2.0,1,66,0.32857142857142857,5.0,12,60.199999999999996,0,1587
27,92,1,1,1,10,86,2,1,0,0,0.0,0,2,3,0,0.0,1.0,1,71,0.2903225806451613,3.0,13,60.199999999999996,2,2484
29,85,2,1,1,9,65,2,0,4,0,1.0,0,1,4,0,2.0,1.0,1,72,0.3372093023255814,4.0,13,46.7,2,2465
18,84,1,1,1,7,65,1,1,2,1,1.0,1,0,3,0,0.0,0.0,0,66,0.21176470588235294,4.0,10,46.1,1,1512
12,74,2,0,1,8,66,0,1,1,0,1.0,1,2,2,0,0.0,0.0,1,62,0.16,4.0,10,46.49999999999999,0,888
18,79,2,1,1,4,95,0,1,1,0,2.0,1,0,2,0,0.0,1.0,0,66,0.225,6.0,6,66.8,0,1422
22,84,0,2,1,5,95,1,1,2,0,2.0,1,1,3,0,0.0,1.0,1,69,0.25882352941176473,5.0,8,67.1,2,1848
14,79,1,1,1,8,51,1,1,0,1,2.0,1,0,4,0,,0.0,1,64,0.175,5.0,12,35.699999999999996,1,1106
14,88,1,1,1,7,66,1,1,4,1,2.0,1,2,3,0,0.0,0.0,0,69,0.15730337078651685,5.0,10,47.4,1,1232
22,77,2,0,1,7,70,1,1,2,1,1.0,0,2,4,0,2.0,0.0,1,69,0.28205128205128205,4.0,11,49.6,0,1694
20,68,2,0,1,7,99,2,1,0,0,1.0,1,2,2,1,1.0,1.0,0,64,0.2898550724637681,4.0,9,69.3,0,1360
20,69,1,2,1,7,97,1,1,3,1,2.0,1,2,3,1,1.0,0.0,0,68,0.2857142857142857,6.0,10,68.8,2,1380
15,60,1,1,1,7,81,0,1,4,0,2.0,1,2,2,0,0.0,0.0,1,63,0.2459016393442623,5.0,9,57.9,0,900
19,72,2,1,1,5,52,0,1,1,0,1.0,1,2,2,0,0.0,0.0,1,64,0.2602739726027397,5.0,7,36.699999999999996,0,1368
14,90,1,2,1,7,60,1,1,2,1,1.0,1,1,4,0,2.0,0.0,1,69,0.15384615384615385,5.0,11,42.6,2,1260
25,92,0,2,0,5,72,1,1,1,1,1.0,1,2,4,0,0.0,0.0,0,71,0.26881720430107525,4.0,9,50.699999999999996,2,2300
26,68,1,2,0,6,98,0,1,2,1,1.0,0,1,3,0,1.0,2.0,0,67,0.37681159420289856,5.0,9,69.19999999999999,0,1768
9,98,2,1,0,9,55,0,1,3,0,1.0,1,2,2,0,0.0,,1,67,0.09090909090909091,5.0,11,39.4,0,882
